Nit;Fecha Corte;Duracion;Ingresos de actividades ordinarias;Costo de ventas;Ganancia bruta;Otros ingresos;Gastos de ventas;Gastos de administración;Otros gastos;Otras ganancias (pérdidas);Ganancia (pérdida) por actividades de operación;Ingresos financieros;Costos financieros;Ganancia (pérdida), antes de impuestos;Ingreso (gasto) por impuestos;Ganancia (pérdida) procedente de operaciones continuadas;Ganancia (pérdida) procedente de operaciones discontinuadas;Ganancia (pérdida)
900209479;31/12/2016;2016;1376026;1077314;298712;7728;;229011;11308;;66121;33;5092;61062;22746;38316;0;38316
900461257;31/12/2016;2016;1489814;;1489814;29737;;752812;1787;;764952;;239285;525667;187620;338047;;338047
890110964;31/12/2016;2016;166122786;128647843;37474943;1478054;27504624;6002196;1020688;;4425489;82915;1983320;2525084;1024731;1500353;;1500353
800097960;31/12/2016;2016;7307463;5892209;1415254;19563;627758;562946;162192;;81921;;;81921;35064;46857;;46857
800174659;31/12/2016;2016;41512013;37479778;4032235;180452;;2102377;1482973;;627337;;;627337;285254;342083;;342083
900574259;31/12/2016;2016;0;;0;0;;;;;0;;;0;;0;;0
802009754;31/12/2016;2016;4861501;3621269;1240232;7867;617954;275956;74952;;279237;;;279237;119993;159244;;159244
830026496;31/12/2016;2016;19725100;15241552;4483548;0;2793186;618199;270505;0;801658;128988;37214;893432;512443;380989;0;380989
817003658;31/12/2016;2016;30774437;26539690;4234747;211;2009356;1619535;289255;;316812;;;316812;;316812;;316812
860076564;31/12/2016;2016;974520;0;974520;178924;;805597;31939;;315908;31419;;347327;70813;276514;;276514
900742771;31/12/2016;2016;38565534;22595096;15970438;231602;4485502;6721068;1201325;;3794145;113930;1098817;2809258;1631203;1178055;;1178055
805024462;31/12/2016;2016;612421;;612421;16486;;135760;9620;;483527;;1772;481755;171492;310263;;310263
900084759;31/12/2016;2016;3431681;;3431681;0;;2616999;;;814682;74559;147929;741312;269265;472047;;472047
823000464;31/12/2016;2016;742851;384155;358696;10653;11822;304957;;7939;60509;31937;51418;41028;28487;12541;;12541
860016734;31/12/2016;2016;390514;;390514;20970;;16999;;;394485;;6828;387657;9664;377993;;377993
800091162;31/12/2016;2016;6060909;2997631;3063278;761409;196623;831660;33234;0;2763170;39728;935229;1867669;620278;1247391;;1247391
890923351;31/12/2016;2016;59878948;37988031;21890917;356096;14113653;1112315;92665;;6928380;1415376;;8343756;3322543;5021213;;5021213
860503137;31/12/2016;2016;0;;0;459310;;490802;;;-31492;;20216;-51708;83556;-135264;;-135264
890302256;31/12/2016;2016;141381;;141381;135449;6862;96478;2849;-274071;-103430;138344;122389;-87475;112106;-199581;;-199581
900234273;31/12/2016;2016;5372000;5043000;329000;114000;0;167000;43000;;233000;0;230000;3000;7000;-4000;;-4000
890307964;31/12/2016;2016;20049138;10833909;9215229;358662;;4391526;342414;2687300;7527251;646918;653045;7521124;3194150;4326974;;4326974
860506063;31/12/2016;2016;5362947;;5362947;148758;;5107643;;;404062;;224216;179846;54249;125597;;125597
860520557;31/12/2016;2016;1575265;411888;1163377;45019;60764;504247;12618;;630767;451585;25752;1056600;359244;697356;;697356
830041702;31/12/2016;2016;2139573;1662064;477509;12378;;343223;125547;;21117;66818;;87935;41799;46136;;46136
830091761;31/12/2016;2016;7404566;5282511;2122055;321;1312559;95226;;;714591;;129228;585363;210121;375242;;375242
900694065;31/12/2016;2016;56968448;;56968448;26664;19673294;12633739;29678;;24658401;;39785563;-15127162;-9151282;-5975880;;-5975880
890318751;31/12/2016;2016;527576;209437;318139;8937;32732;121202;226;;172916;;1867;171049;107288;63761;;63761
860503560;31/12/2016;2016;12978622;8826622;4152000;0;503291;2741429;0;0;907280;622267;212696;1316851;364428;952423;0;952423
860524955;31/12/2016;2016;25879386;19771659;6107727;746976;1630872;2880469;1133741;;1209621;;;1209621;493819;715802;;715802
900189962;31/12/2016;2016;5406731;618317;4788414;3633;3402259;311225;93962;;984601;1005413;1217343;772671;317657;455014;;455014
830507760;31/12/2016;2016;9183249;6444188;2739061;0;1503350;546463;134614;0;554634;119173;136237;537570;193959;343611;0;343611
805001071;31/12/2016;2016;34727211;28392786;6334425;257494;2644265;1934226;388237;;1625191;;;1625191;434253;1190938;;1190938
813002158;31/12/2016;2016;1705124;864864;840260;23310;4997;292771;499409;;66393;;47355;19038;1351;17687;;17687
800116163;31/12/2016;2016;9104838;7315220;1789618;0;;1160237;;0;629381;;109028;520353;176920;343433;0;343433
890936057;31/12/2016;2016;5395834;4845093;550741;49233;470585;114663;27994;;-13268;;;-13268;21216;-34484;;-34484
800196961;31/12/2016;2016;8277646;5724457;2553189;122584;;2147429;314367;;213977;;;213977;104033;109944;;109944
890901965;31/12/2016;2016;1038966;;1038966;269;;150421;25114;;863700;;;863700;102888;760812;;760812
800098258;31/12/2016;2016;18759769;16133285;2626484;621939;675156;617821;66333;;1889113;;;1889113;740272;1148841;;1148841
900229761;31/12/2016;2016;8351661;7219828;1131833;166625;;646379;216524;;435555;371840;490308;317087;231597;85490;;85490
900521658;31/12/2016;2016;1025536;554259;471277;28684;40176;303640;95921;;60224;;;60224;23528;36696;;36696
811027270;31/12/2016;2016;4871220;4578556;292664;102930;83868;250638;70247;;-9159;;;-9159;19297;-28456;;-28456
811003259;31/12/2016;2016;25913567;21281843;4631724;345049;1327552;2916955;260152;;472114;;344350;127764;94204;33560;;33560
900585869;31/12/2016;2016;1622505;1868;1620637;1490606;277553;618750;2301528;0;-86588;0;0;-86588;-12698;-73890;0;-73890
900486095;31/12/2016;2016;38169870;25970464;12199406;808603;2280755;4648628;1274149;0;4804477;4089874;4033475;4860876;2116109;2744767;0;2744767
900170958;31/12/2016;2016;13093211;8405220;4687991;33503;1857223;1160957;31202;;1672112;;1041303;630809;194503;436306;;436306
900523570;31/12/2016;2016;9011052;0;9011052;7820;0;5242861;55997;;3720014;;;3720014;295455;3424559;;3424559
900307861;31/12/2016;2016;2937125;805320;2131805;0;0;143131;707;0;1987967;22788;1213;2009542;771053;1238489;0;1238489
830023761;31/12/2016;2016;3584141;2087712;1496429;65142;0;657138;119530;0;784903;0;226329;558574;189915;368659;0;368659
860516066;31/12/2016;2016;20038966;14693285;5345681;168209;1582998;1509956;68041;;2352895;292312;1549905;1095302;383810;711492;;711492
890922263;31/12/2016;2016;36217457;27141877;9075580;337405;2269979;4535355;624248;0;1983403;527828;0;2511231;1096570;1414661;0;1414661
800100159;31/12/2016;2016;363307819;242961008;120346811;2175663;96490965;13550314;5051921;;7429274;930236;5187501;3172009;1444571;1727438;;1727438
801002858;31/12/2016;2016;375529;240339;135190;40954;533;114144;22987;;38480;;;38480;20165;18315;;18315
830092153;31/12/2016;2016;8198155;6930667;1267488;195808;0;1567263;286500;0;-390467;;;-390467;77549;-468016;0;-468016
860503159;31/12/2016;2016;357136340;230277561;126858779;1059773;109905466;5340141;5782309;;6890636;;;6890636;2177765;4712871;;4712871
800115358;31/12/2016;2016;96095;129340;-33245;1060697;0;23624;;0;1003828;;4313;999515;17018;982497;;982497
860512577;31/12/2016;2016;22302145;12832572;9469573;544984;;6979111;808575;;2226871;;;2226871;596790;1630081;;1630081
860536058;31/12/2016;2016;730360;823156;-92796;196072;0;25013;63568;;14695;;;14695;6133;8562;;8562
900555260;31/12/2016;2016;7518948;5188399;2330549;0;2957331;812940;;;-1439722;1573236;1327528;-1194014;;-1194014;;-1194014
900491957;31/12/2016;2016;179368;0;179368;7631300;3815973;233019;0;-9608;3752068;1718;177;3753609;95198;3658411;;3658411
811042078;31/12/2016;2016;21235177;15007559;6227618;64781;4150950;942090;;264997;1464356;4634;766010;702980;276841;426139;;426139
900081754;31/12/2016;2016;1513213;918665;594548;5615;36866;213635;337815;;11847;;;11847;;11847;;11847
900542667;31/12/2016;2016;1083058;;1083058;112436;;742741;4134;;448619;605;196777;252447;58960;193487;;193487
806002953;31/12/2016;2016;4796811;2438382;2358429;473476;290328;523060;49163;;1969354;5624;2116;1972862;742840;1230022;;1230022
890917464;31/12/2016;2016;112037709;99371695;12666014;2621146;0;3680130;;0;11607030;0;1094579;10512451;4046116;6466335;0;6466335
860045068;31/12/2016;2016;4720227;3420059;1300168;227926;199095;485552;235364;;608083;;;608083;211181;396902;;396902
800086547;31/12/2016;2016;418116;188724;229392;4684;97595;78424;35621;19422;41858;;;41858;17190;24668;;24668
830053558;31/12/2016;2016;5075951;1842876;3233075;875;13207;1347837;497566;;1375340;1262;1228074;148528;122728;25800;;25800
900100058;31/12/2016;2016;3269846;2614482;655364;8442;1585;281102;0;0;381119;0;365230;15889;21319;-5430;;-5430
830070199;31/12/2016;2016;1768947;1942590;-173643;140799;164841;630356;428526;;-1256567;;68859;-1325426;;-1325426;;-1325426
900453399;31/12/2016;2016;0;;0;2695000;0;10412;1901;0;2682687;0;0;2682687;12848;2669839;0;2669839
805010299;31/12/2016;2016;6859009;;6859009;37448;;946460;368189;;5581808;;59184;5522624;300826;5221798;;5221798
900858655;31/12/2016;2016;3957000;3165471;791529;329956;166938;734203;226284;5940;0;0;0;0;0;0;-5940;-5940
800159219;31/12/2016;2016;23394757;18175473;5219284;2446520;3117250;1035722;3175694;;337138;;;337138;220230;116908;;116908
800050757;31/12/2016;2016;2151291;1956087;195204;36718;;172701;6988;;52233;;;52233;18426;33807;;33807
900611773;31/12/2016;2016;1909069;0;1909069;13126;0;200907;12133;;1709155;;;1709155;22831;1686324;;1686324
900112301;31/12/2016;2016;2666372;1999779;666593;0;80000;428141;25800;;132652;;;132652;43775;88877;;88877
860520471;31/12/2016;2016;6497214;4990923;1506291;1131526;733624;644146;387721;;872326;11531;;883857;47232;836625;;836625
900480259;31/12/2016;2016;0;;0;21;;;;;21;;;21;16442;-16421;;-16421
900211457;31/12/2016;2016;71675824;60282682;11393142;134110;3081457;4036229;171229;;4238337;9452548;11218608;2472277;1393312;1078965;;1078965
800079983;31/12/2016;2016;9754602;5696965;4057637;0;1219467;1182263;66411;0;1589496;260489;916756;933229;392939;540290;0;540290
890921363;31/12/2016;2016;3884698;2388342;1496356;83599;0;963800;53787;;562368;;226659;335709;68096;267613;;267613
900127467;31/12/2016;2016;1813743;1636164;177579;19292;237082;420059;;;-460270;;384296;-844566;25258;-869824;;-869824
800121752;31/12/2016;2016;4676414;1990651;2685763;32342;1007008;1503512;18901;0;188684;0;136154;52530;72741;-20211;0;-20211
860000065;31/12/2016;2016;14025730;9061003;4964727;441;2477246;1191556;586524;608218;1318060;112905;16;1430949;549517;881432;0;881432
900351759;31/12/2016;2016;28000;;28000;463526;;477;3846;;487203;;;487203;10374;476829;;476829
900585159;31/12/2016;2016;16541031;;16541031;20646;8470183;7218022;603547;;269925;47530;133592;183863;298850;-114987;;-114987
800088056;31/12/2016;2016;5260112;1489741;3770371;16510;0;1542736;155109;;2089036;;;2089036;256040;1832996;;1832996
900663962;31/12/2016;2016;0;0;0;0;0;0;0;0;0;0;0;0;-13366;13366;0;13366
900723258;31/12/2016;2016;2744352;;2744352;10708841;39968;2266553;;;11146672;244277;3254373;8136576;69106;8067470;;8067470
830067557;31/12/2016;2016;18787312;11047550;7739762;377951;2629980;2068422;539266;;2880045;;;2880045;1126160;1753885;;1753885
860000254;31/12/2016;2016;7844485;5316441;2528044;309833;1347755;917241;719444;-155144;-301707;701029;;399322;176188;223134;;223134
900131565;31/12/2016;2016;1595000;1248391;346609;66327;;288556;25362;;99018;;24263;74755;37872;36883;;36883
800145761;31/12/2016;2016;8181950;0;8181950;283121;0;7711602;0;0;753469;0;124834;628635;0;628635;;628635
890917057;31/12/2016;2016;3809807;3033330;776477;148672;366546;533667;5728;;19208;526;199356;-179622;7375;-186997;;-186997
830510758;31/12/2016;2016;17533373;9046603;8486770;543897;3323874;1903596;934601;;2868596;8559;57891;2819264;1125749;1693515;;1693515
890907841;31/12/2016;2016;53928266;33960588;19967678;849989;8936532;3264651;1964514;;6651970;;;6651970;2524831;4127139;;4127139
860065656;31/12/2016;2016;79135765;66677532;12458233;1584813;4878513;3557674;1874042;;3732817;292071;809367;3215521;1820561;1394960;;1394960
811029496;31/12/2016;2016;2069008;1516951;552057;17623;285687;186551;82119;;15323;;46010;-30687;;-30687;;-30687
900330561;31/12/2016;2016;576269;;576269;0;;680283;;;-104014;252250;43;148193;62597;85596;;85596
830113959;31/12/2016;2016;2413466;1899494;513972;3168893;1974929;394546;79195;;1234195;155440;586709;802926;213109;589817;;589817
800097984;31/12/2016;2016;6051392;4343511;1707881;137186;;1238407;90259;;516401;;;516401;233146;283255;;283255
830064657;31/12/2016;2016;10270788;7228287;3042501;167601;132222;2111182;568526;;398172;;;398172;186795;211377;;211377
891408459;31/12/2016;2016;467390;156054;311336;176230;0;396528;47479;0;43559;0;0;43559;33508;10051;0;10051
890806968;31/12/2016;2016;9046421;7640809;1405612;110992;768264;499082;112496;0;136762;0;0;136762;0;136762;0;136762
900258258;31/12/2016;2016;8451600;3497890;4953710;484405;2794542;1179032;54691;0;1409850;3408;582560;830698;291611;539087;0;539087
890323360;31/12/2016;2016;754478;;754478;14;;195791;0;;558701;;;558701;119686;439015;;439015
830104063;31/12/2016;2016;16899920;15252454;1647466;787284;49523;1205567;1038024;;141636;;;141636;48156;93480;;93480
900117087;31/12/2016;2016;276421786;248756646;27665140;1270118;0;5722595;118478;0;23094185;0;4045894;19048291;3337535;15710756;0;15710756
800205213;31/12/2016;2016;0;;0;0;;9367;;;-9367;;;-9367;7089;-16456;;-16456
800090263;31/12/2016;2016;11736680;9369464;2367216;339383;960823;833096;254656;;658024;;;658024;238325;419699;;419699
900442057;31/12/2016;2016;0;0;0;0;0;223707;29553;0;-253260;0;0;-253260;105953;-359213;0;-359213
890901964;31/12/2016;2016;244654;;244654;57099;;31648;49611;;220494;268357;155440;333411;52059;281352;;281352
900620061;31/12/2016;2016;163000;;163000;2526;3236;79250;;;83040;;;83040;14785;68255;;68255
890913992;31/12/2016;2016;4232310;;4232310;219185;;3759602;317711;;374182;;;374182;192518;181664;;181664
800196667;31/12/2016;2016;2576240;1195325;1380915;1651;;866983;5957;;509626;;97926;411700;163871;247829;;247829
811027757;31/12/2016;2016;7945120;6632745;1312375;280952;361850;920234;60067;;251176;28377;84489;195064;91045;104019;;104019
900390181;31/12/2016;2016;823692;0;823692;0;437557;209540;0;1280;177875;8855;196460;-9730;69000;-78730;0;-78730
860508769;31/12/2016;2016;1311936;959870;352066;54943;0;303112;0;0;103897;16789;24768;95918;33283;62635;0;62635
830513638;31/12/2016;2016;4906808;3234110;1672698;249305;1156422;375620;;;389961;99;93631;296429;75990;220439;;220439
900236778;31/12/2016;2016;665015;0;665015;47104;0;78000;29290;0;604829;0;0;604829;13765;591064;0;591064
830038560;31/12/2016;2016;0;0;0;0;0;172494;0;0;-172494;79812;264;-92946;45393;-138339;0;-138339
900617755;31/12/2016;2016;4059290;3025087;1034203;761993;445960;165367;1111935;0;72934;0;0;72934;145836;-72902;0;-72902
860508057;31/12/2016;2016;32373;;32373;49720;;292080;125781;;-335768;653969;;318201;;318201;;318201
800198575;31/12/2016;2016;9384255;7326759;2057496;30240;251380;1243791;37817;;554748;;29525;525223;107536;417687;;417687
900133780;31/12/2016;2016;41471823;36204111;5267712;280571;3489987;416579;441216;;1200501;;;1200501;567460;633041;;633041
811038648;31/12/2016;2016;3008889;833618;2175271;650951;542769;1102217;706977;0;474259;7239;0;481498;52876;428622;0;428622
811034562;31/12/2016;2016;53836444;37390394;16446050;749272;8743725;5976656;18976;;2455965;;1340567;1115398;446906;668492;;668492
900397066;31/12/2016;2016;4498944;2249525;2249419;326873;658305;1092002;11296;;814689;23423;498217;339895;121602;218293;;218293
860523957;31/12/2016;2016;789184;628301;160883;26043;0;312532;2669;0;-128275;0;43745;-172020;8164;-180184;0;-180184
860076565;31/12/2016;2016;873315;;873315;12274;;693559;8144;;183886;4644;3653;184877;68453;116424;;116424
830069265;31/12/2016;2016;11031524;9634412;1397112;42376;2284;237937;635832;-183732;379703;;;379703;248303;131400;;131400
890929264;31/12/2016;2016;19616010;13921374;5694636;0;3146466;1014997;;;1533173;271240;333452;1470961;502654;968307;;968307
822002969;31/12/2016;2016;1714091;203232;1510859;25267;;1088955;105273;;341898;174;223968;118104;55844;62260;;62260
900203470;31/12/2016;2016;115936;203525;-87589;223083;5806;1358815;19151;0;-1248278;36;116883;-1365125;159890;-1525015;0;-1525015
802016160;31/12/2016;2016;10720690;9069718;1650972;25435;1344515;137179;18592;0;176121;180032;234572;121581;28294;93287;0;93287
890323362;31/12/2016;2016;722537;;722537;2;;154017;119;;568403;;;568403;1650;566753;;566753
860530777;31/12/2016;2016;6722455;5395761;1326694;1035943;602620;624748;;;1135269;;695779;439490;82584;356906;;356906
830017343;31/12/2016;2016;2175211;1406116;769095;43425;61369;402256;95642;;253253;;;253253;;253253;;253253
809012157;31/12/2016;2016;106097570;100491592;5605978;141765;0;2731098;90836;-1244049;1681760;28826;2161191;-450605;413508;-864113;;-864113
900156095;31/12/2016;2016;74677233;67914718;6762515;0;1549068;2847472;10214;;2355761;102961;1117519;1341203;240167;1101036;;1101036
900500861;31/12/2016;2016;674684;;674684;378789;;300846;69057;;683570;;;683570;;683570;;683570
900308359;31/12/2016;2016;89447828;84618996;4828832;10230163;0;21867817;241997;0;-7050819;2306116;956340;-5701043;348932;-6049975;0;-6049975
900550459;31/12/2016;2016;7388640;;7388640;366;;6664598;372466;;351942;5296;61709;295529;174596;120933;;120933
832004129;31/12/2016;2016;8568635;7749238;819397;10694;273302;150602;22618;;383569;827;56177;328219;38658;289561;;289561
900480356;31/12/2016;2016;705441;157314;548127;588260;;542986;45866;;547535;1;;547536;75123;472413;;472413
900406158;31/12/2016;2016;87632223;76093645;11538578;0;8880027;6108601;;;-3450050;12506764;13857288;-4800574;-182799;-4617775;;-4617775
900328660;31/12/2016;2016;540088;;540088;1;110358;281306;2233;;146192;;50954;95238;21325;73913;;73913
900555458;31/12/2016;2016;1725607;;1725607;0;0;53754;;;1671853;;16992;1654861;10362;1644499;;1644499
900049254;31/12/2016;2016;718600;237138;481462;0;;402387;;;79075;13149;80976;11248;3824;7424;;7424
860527158;31/12/2016;2016;2623591;1795835;827756;17408;0;823071;7428;;14665;10517;7534;17648;9358;8290;;8290
830071698;31/12/2016;2016;1452512;738785;713727;0;323119;151728;185880;0;53000;0;0;53000;13250;39750;0;39750
900227150;31/12/2016;2016;2902269;1654451;1247818;272308;339415;591147;39778;0;549786;0;112378;437408;199282;238126;0;238126
900211165;31/12/2016;2016;0;0;0;0;;9148;3427;;-12575;;;-12575;19;-12594;;-12594
832005759;31/12/2016;2016;2651829;1781972;869857;13176;64101;420189;20526;;378217;;215891;162326;63044;99282;;99282
800039858;31/12/2016;2016;7986823;4189973;3796850;81675;2411162;854944;114871;0;497548;0;0;497548;178176;319372;;319372
900294165;31/12/2016;2016;32400;;32400;0;;50929;3297;;-21826;;;-21826;3257;-25083;;-25083
811000056;31/12/2016;2016;8074212;0;8074212;0;88544;5493368;0;0;2492300;372384;552669;2312015;497870;1814145;;1814145
900167656;31/12/2016;2016;5049716;2218450;2831266;135306;2078394;139885;39343;;708950;13538;23897;698591;250695;447896;;447896
800164764;31/12/2016;2016;21719372;17601794;4117578;17207;2229512;537919;404900;;962454;;;962454;396428;566026;;566026
